['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2011&lg=DE&ed=F.%20Fuscagni,"['n=ašta', 'DUMU-an', 'aiš=šit', 'parā', 'arraḫḫi', 'EGIR-anda=ma=šši=kan', 'išši=šši', 'laḫuḫḫi', 'n=at', 'katta', 'pašzi', 'INA', 'SAG.DU-ŠU=ya=šši=ššan', 'lāḫui', 'tūiggaš=šaš=(š)ši=ššan', 'ḫūmantaš', 'lāḫui']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2012&lg=DE&ed=F.%20Fuscagni,"['arri=šši=ya=šši=kan', 'anda', 'lāḫui']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2012&lg=DE&ed=F.%20Fuscagni,"['arri=šši=ya=šši=kan', 'anda', 'lāḫui', 'nu=za', 'DUMU-aš', 'ārri']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2012&lg=DE&ed=F.%20Fuscagni,"['arri=šši=ya=šši=kan', 'anda', 'lāḫui', 'nu=za', 'DUMU-aš', 'ārri', 'IŠTU', 'ŠE.NAGA=ma=za', 'pešzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2012&lg=DE&ed=F.%20Fuscagni,"['arri=šši=ya=šši=kan', 'anda', 'lāḫui', 'nu=za', 'DUMU-aš', 'ārri', 'IŠTU', 'ŠE.NAGA=ma=za', 'pešzi', 'arri=ma=za', 'kuezza', 'wetenaz']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2012&lg=DE&ed=F.%20Fuscagni,"['arri=šši=ya=šši=kan', 'anda', 'lāḫui', 'nu=za', 'DUMU-aš', 'ārri', 'IŠTU', 'ŠE.NAGA=ma=za', 'pešzi', 'arri=ma=za', 'kuezza', 'wetenaz', 'nu', 'menaḫḫanda', 'waḫešnaš', 'wātar']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2013&lg=DE&ed=F.%20Fuscagni,"['mān=kan', 'DUMU-an=ma', 'wetenazza', 'šarā', 'karapzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2013&lg=DE&ed=F.%20Fuscagni,"['mān=kan', 'DUMU-an=ma', 'wetenazza', 'šarā', 'karapzi', 'nu=šši=kan', 'MUŠEN', 'ḪURRI', 'šēr', 'arḫa', 'waḫnuzzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2013&lg=DE&ed=F.%20Fuscagni,"['mān=kan', 'DUMU-an=ma', 'wetenazza', 'šarā', 'karapzi', 'nu=šši=kan', 'MUŠEN', 'ḪURRI', 'šēr', 'arḫa', 'waḫnuzzi', 'n=an', 'DUTU-i', 'EGIR-an', 'tarnāi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2014&lg=DE&ed=F.%20Fuscagni,"['EGIR-anta=ma', 'šāna(-)kukkullan', 'lakkarwan', 'Ì.UDU', 'anda', 'tarnāi']"
